ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Володина Алина Игоревна,05-002-03-02,судья,назначен,,лет,5
Крук Елена Владимировна,05-002-03-01,судья,назначен,,бессрочно,
Маркович Вячеслав Васильевич,07-008-03-01,судья,назначен,,лет,5
Сивец Инна Игоревна,07-004-03-01,судья,назначен,,лет,5
Тупик Татьяна Викторовна,05-002-03-01,заместитель председателя,назначен,,бессрочно,
Шутько Наталья Андреевна,07-004-03-01,судья,назначен,,лет,5
Барсук Татьяна Анатольевна,06-000-03-01,судья,освобожден,выход в отставку,,
Бойко Нина Николаевна,05-000-03-01,судья,освобожден,выход в отставку,,
Борисенко Анастасия Григорьевна,05-019-03-01,судья,освобожден,по собственному желанию,,
Буйновская Анна Игоревна,07-008-03-01,судья,освобожден,истечение срока полномочий,,
Бурба Сергей Григорьевич,03-000-03-01,судья,освобожден,выход в отставку,,
Ветлугина Екатерина Сергеевна,07-004-03-01,судья,освобожден,истечение срока полномочий,,
Гарновский Анатолий Адамович,07-000-00-02,судья,освобожден,выход в отставку,,
Гузовская Алеся Сергеевна,07-008-03-01,судья,освобожден,истечение срока полномочий,,
Давыдов Александр Георгиевич,04-014-03-01,судья и председатель,освобожден,выход в отставку,,
Дебой Дмитрий Викторович,03-002-03-01,судья,освобожден,по собственному желанию,,
Дивнель Леонард Леонардович,04-004-03-01,судья и заместитель председателя,освобожден,выход в отставку,,
Домасевич Марина Георгиевна,03-019-03-01,судья,освобожден,выход в отставку,,
Емельянович Николай Михайлович,03-000-03-01,судья,освобожден,выход в отставку,,
Казакевич Генрих Феликсович,04-002-03-02,судья,освобожден,выход в отставку,,
Качалов Григорий Владимирович,06-000-03-01,судья,освобожден,выход в отставку,,
Кочик Александр Васильевич,07-005-03-01,судья,освобожден,по собственному желанию,,
Леванчук Людмила Владимировна,01-000-03-02,судья,освобожден,выход в отставку,,
Лободин Павел Олегович,07-006-03-01,судья,освобожден, по собственному желанию занимал должность в связи с нахождением в социальном отпуске Черникович Ольги Михайловны,,
Нарута Жанна Анатольевна,05-018-03-01,судья,освобожден,по собственному желанию,,
Никольская Зоя Матвеевна,04-000-03-01,судья,освобожден,выход в отставку,,
Одрибец Татьяна Ильинична,03-002-03-01,судья и председатель,освобожден,выход в отставку,,
Олешкевич Андрей Петрович,05-002-03-02,судья и заместитель председателя,освобожден,по собственному желанию
Пигаль Борис Владимирович,06-008-03-01,судья,освобожден,выход в отставку,,
Романишко Денис Сергеевич,04-002-03-02,судья,освобожден,по собственному желанию,,
Ряузова Диана Ивановна,05-001-03-01,судья,освобожден,по собственному желанию,,
Сергей Казимир Казимирович,04-002-03-01,судья,освобожден,по собственному желанию,,
Сидорок Инна Владимировна,07-006-03-01,судья,освобожден,истечение срока полномочий,,
Синицкая Елена Павловна,01-021-03-01,судья,освобожден,выход в отставку,,
Страшкевич Вита Станиславовна,04-017-03-01,судья,освобожден,по собственному желанию,,
Турмович Степан Петрович,07-000-00-02,судья,освобожден,выход в отставку,,
Фоменко Анатолий Григорьевич,02-000-03-01,судья и первый заместитель председателя,освобожден,выход в отставку,,
Холодцова Любовь Николаевна,06-000-03-01,судья,освобожден,выход в отставку,,
Яковлева Людмила Михайловна,05-019-03-01,судья,освобожден,выход в отставку,,
Протащик Татьяна Михайловна,07-000-00-02,судья,включить,состав президиума,бессрочно,
Гарновский Анатолий Адамович,07-000-00-02,судья,исключить,состав президиума,,
Илюшина Светлана Александровна,01-000-03-01,судья,включить,состав президиума,бессрочно,
Устимчук Нина Степановна,01-000-03-01,судья,исключить,состав президиума,,
Пискунов Александр Евгеньевич,03-000-03-01,судья,включить,состав президиума,бессрочно,
Фоменко Анатолий Григорьевич,02-000-03-01,судья,исключить,состав президиума,,
Бурба Сергей Григорьевич,03-000-03-01,судья,исключить,состав президиума,,
Лапеко Олег Игоревич,05-000-03-01,заместитель председателя,включить,состав президиума,бессрочно,
